source_url,blog_name,date_iso,title,vlax_core,vlax_context,is_vlax,vlax_match,media_count,fb_albums_count,yt_videos_count
https://www.fuitwashere.gr/2024/07/5th-radical-party-athens-koukaki.html,fuitwashere.gr,2024-05-17T01:32:00.000-07:00,5th Radical Party - ATHENS Koukaki,True,True,True,Radical Party,8,0,0
https://www.fuitwashere.gr/2024/06/athens-0707-vol02.html,fuitwashere.gr,2024-05-16T04:54:00.000-07:00,Athens 07/07 - Ράντικαλ Πάρτι vol.02,True,True,True,Ράντικαλ,2,0,0
https://www.fuitwashere.gr/2024/05/enamel-camping-mug-new-100-pure.html,fuitwashere.gr,2024-05-15T09:00:00.000-07:00,Enamel Camping Mug - NEW - 100% Pure Adrenaline ,True,True,True,Radical Party,2,0,0
https://www.fuitwashere.gr/2024/03/red-alert-arahova-22670.html,fuitwashere.gr,2024-03-13T01:02:00.000-07:00,RED ALERT ΑΠΙΣΤΟΙ - ARAHOVA 22670,False,False,False,,12,0,0
https://www.fuitwashere.gr/2024/03/blog-post.html,fuitwashere.gr,2024-03-13T00:47:00.000-07:00,SURFING IS MY RELIGION - TINOS 22830,False,False,False,,13,0,0
https://www.fuitwashere.gr/2024/03/pame-ligo-ikaria-22753.html,fuitwashere.gr,2024-03-13T00:44:00.000-07:00,PAME LIGO - IKARIA 22753,False,False,False,,14,0,0
https://www.fuitwashere.gr/2024/02/place-to-be-new-project.html,fuitwashere.gr,2024-02-18T01:32:00.000-08:00,PLACE TO BE... New Project ,False,False,False,,4,0,0
https://www.fuitwashere.gr/2024/01/4th-radical-party-vasilitsa-grevena.html,fuitwashere.gr,2024-01-25T01:26:00.000-08:00,4th Radical Party - Vasilitsa Grevena,True,True,True,Radical Party,18,0,0
https://www.fuitwashere.gr/2023/11/blog-post.html,fuitwashere.gr,2023-12-20T06:07:00.000-08:00,Hoodie Season ,False,False,False,,6,0,0
https://www.fuitwashere.gr/2023/12/lucky-charms-enamel-pins.html,fuitwashere.gr,2023-12-15T04:17:00.000-08:00,Lucky Charms - Enamel Pins ,False,False,False,,5,0,0
https://www.fuitwashere.gr/2023/11/winter-beanies-fuckit.html,fuitwashere.gr,2023-11-24T02:56:00.000-08:00,Winter Beanies - FUCKIT,False,False,False,,5,0,0
https://www.fuitwashere.gr/2023/11/fuit-was-here-winter-t-shirt-collection.html,fuitwashere.gr,2023-11-24T01:40:00.000-08:00,Fuit Was Here - Winter T-Shirt Collection,False,True,True,Fuit,4,0,0
https://www.fuitwashere.gr/2023/11/fuit-was-here-t-shirt-black.html,fuitwashere.gr,2023-11-23T15:39:00.000-08:00,Fuit Was Here - T-Shirt - Black ,False,True,True,Fuit,2,0,0
https://www.fuitwashere.gr/2023/11/snapback-hat-fuckit-black.html,fuitwashere.gr,2023-11-21T07:11:00.000-08:00,Snapback Hat - Fuckit - Black,False,False,False,,6,0,0
https://www.fuitwashere.gr/2023/11/tracker-hat-fuckit-black.html,fuitwashere.gr,2023-11-20T07:04:00.000-08:00,Tracker Hat - Fuckit - Black ,False,False,False,,6,0,0
https://www.fuitwashere.gr/2023/11/hoodie-season-think-pink.html,fuitwashere.gr,2023-11-16T00:28:00.000-08:00,Hoodie Season - Think PINK 🩷,False,False,False,,5,0,0
https://www.fuitwashere.gr/2023/11/hoodie-season-feel-black.html,fuitwashere.gr,2023-11-16T00:18:00.000-08:00,Hoodie Season - Feel BLACK 🖤,False,False,False,,4,0,0
https://www.fuitwashere.gr/2023/11/hoodie-season-live-white.html,fuitwashere.gr,2023-11-16T00:03:00.000-08:00,Hoodie Season - Live WHITE 🤍,False,False,False,,4,0,0
https://www.fuitwashere.gr/2023/11/fuit-was-here-unisex-t-shirts.html,fuitwashere.gr,2023-11-13T00:30:00.000-08:00,Fuit Was Here - Unisex T-Shirts ,False,True,True,Fuit,9,0,0
https://www.fuitwashere.gr/2023/11/crop-top-black.html,fuitwashere.gr,2023-11-09T15:04:00.000-08:00,Crop Tops - Black ,False,True,True,Fuit,8,0,0
https://www.fuitwashere.gr/2023/11/vasilitsa-19-2001.html,fuitwashere.gr,2023-11-09T07:20:00.000-08:00,VASILITSA 19-20/01 - Ράντικαλ Πάρτι ,True,True,True,Ράντικαλ,2,0,0
https://www.fuitwashere.gr/2023/11/3rd-radical-party-elatochori-pierias.html,fuitwashere.gr,2023-11-05T15:24:00.000-08:00,3rd Radical Party - Elatochori Alseides boutique hotel ,True,True,True,Radical Party,17,0,0
https://www.fuitwashere.gr/2023/11/elatochori-0411.html,fuitwashere.gr,2023-11-03T15:42:00.000-07:00,Elatochori 04/11 - Ράντικαλ Πάρτι  ,True,True,True,Ράντικαλ,2,0,0
https://www.fuitwashere.gr/2023/07/fuit-was-here-t-shirts.html,fuitwashere.gr,2023-11-01T02:05:00.000-07:00,Fuit Was Here - T-shirts ,False,True,True,Fuit,7,0,0
https://www.fuitwashere.gr/2023/10/2nd-radical-party-thessaloniki.html,fuitwashere.gr,2023-10-02T10:31:00.000-07:00,2nd Radical Party - Thessaloniki Thermaikos Bar,True,True,True,Radical Party,56,0,0
https://www.fuitwashere.gr/2023/08/thessaloniki-0110.html,fuitwashere.gr,2023-08-29T02:32:00.001-07:00,THESSALONIKI 01/10 - Ράντικαλ Πάρτι ,True,True,True,Ράντικαλ,2,0,0
https://www.fuitwashere.gr/2023/06/blog-post.html,fuitwashere.gr,2023-06-23T04:19:00.006-07:00,Keep Vasilitsa Weird ,True,False,True,Live to Get Radical,2,0,0
https://www.fuitwashere.gr/2023/05/1st-radical-party-athens-koukaki.html,fuitwashere.gr,2023-05-18T00:58:00.008-07:00,1st Radical Party - ATHENS Koukaki ,True,True,True,Radical Party,47,0,0
https://www.fuitwashere.gr/2023/04/fuit-was-here-you-cant-stop-waves-tank.html,fuitwashere.gr,2023-05-03T22:38:00.000-07:00,You Can't Stop the Waves - Tank Tops ,False,False,False,,2,0,0
https://www.fuitwashere.gr/2023/04/fuit-was-here-tank-top-but-first-surfing.html,fuitwashere.gr,2023-04-26T23:20:00.002-07:00,But First Surfing - Tank Top,False,False,False,,2,0,0
https://www.fuitwashere.gr/2023/04/fuit-was-here-tumbler-bottle.html,fuitwashere.gr,2023-04-26T03:04:00.008-07:00,Tumbler Bottle - White,False,False,False,,10,0,0
https://www.fuitwashere.gr/2023/04/fuit-was-here-popsockets.html,fuitwashere.gr,2023-04-21T23:50:00.007-07:00,Popsockets,False,False,False,,8,0,0
https://www.fuitwashere.gr/2023/04/athens-1405.html,fuitwashere.gr,2023-04-19T14:53:00.000-07:00,ATHENS 14/05 - Ράντικαλ Πάρτι ,True,True,True,Ράντικαλ,4,0,0
https://www.fuitwashere.gr/2023/04/fuit-was-here-tote-bags.html,fuitwashere.gr,2023-04-17T11:48:00.016-07:00,Tote Bags ,False,True,True,Fuit,8,0,0
https://www.fuitwashere.gr/2023/03/fuit-was-here-no-friends-on-powder-days.html,fuitwashere.gr,2023-04-05T14:30:00.000-07:00,No Friends on Powder Days -T-Shirt White,False,True,True,Fuit,8,0,0
https://www.fuitwashere.gr/2023/04/fuit-was-here-our-people.html,fuitwashere.gr,2023-04-03T03:55:00.006-07:00,Fuit Was Here - Our People ,True,True,True,Live to Get Radical,4,0,0
https://www.fuitwashere.gr/2023/03/fuit-was-here-keep-vasilitsa-weird-t.html,fuitwashere.gr,2023-04-02T00:59:00.000-07:00,Keep Vasilitsa Weird -T-Shirt White ,False,True,True,Fuit,8,0,0
https://www.fuitwashere.gr/2023/03/fuit-was-in-thessaloniki.html,fuitwashere.gr,2023-04-01T13:15:00.002-07:00,Fuit was in Thessaloniki ,True,True,True,Live to Get Radical,4,0,0
https://www.fuitwashere.gr/2023/05/towels-fuit-was-here.html,fuitwashere.gr,2023-04-01T04:31:00.000-07:00,Towels - Fuit Was Here ,False,True,True,Fuit,9,0,0
https://www.fuitwashere.gr/2023/03/was-here-athens-snowboard_31.html,fuitwashere.gr,2023-03-30T03:30:00.002-07:00,Δημήτρης Κίτσιος was here - Athens - Snowboard ,False,False,False,,9,0,0
https://www.fuitwashere.gr/2023/03/was-here-athens-snowboard.html,fuitwashere.gr,2023-03-29T14:59:00.004-07:00,Ναυσικά Μησιοπούλου was here - Athens - Snowboard ,False,True,True,Βασιλίτσα,11,0,0
https://www.fuitwashere.gr/2023/03/was-here-thessaloniki-freestyle-football.html,fuitwashere.gr,2023-03-28T14:04:00.011-07:00,Χαριζόπουλος Γιάννης was here - Thessaloniki - Freestyle Football ,False,True,True,Γρεβενά,6,0,0
https://www.fuitwashere.gr/2022/12/thermos-travel-bottle-live-to-get.html,fuitwashere.gr,2023-03-20T11:48:00.002-07:00,Enamel Travel Bottle - White - Live to Get Radical,True,False,True,Live to Get Radical,6,0,0
https://www.fuitwashere.gr/2023/03/fuit-was-here-our-people_19.html,fuitwashere.gr,2023-03-19T07:05:00.006-07:00,Fuit Was Here - Our People ,True,True,True,Live to Get Radical,1,0,0
https://www.fuitwashere.gr/2023/03/fuit-was-in-cyprus.html,fuitwashere.gr,2023-03-18T03:21:00.008-07:00,Fuit was in Cyprus ,True,True,True,Live to Get Radical,3,0,0
https://www.fuitwashere.gr/2022/12/enamel-camping-mug-live-to-get-radical.html,fuitwashere.gr,2023-03-14T15:00:00.005-07:00,Enamel Camping Mug - White - Live to Get Radical ,True,False,True,Live to Get Radical,6,0,0
https://www.fuitwashere.gr/2023/03/fuit-was-here-our-people_13.html,fuitwashere.gr,2023-03-13T04:42:00.002-07:00,Fuit Was Here - Our People,True,True,True,Live to Get Radical,2,0,0
https://www.fuitwashere.gr/2022/12/fuckit.html,fuitwashere.gr,2023-03-12T08:30:00.007-07:00,Coffee Cup - Skull - Black/White  ,False,False,False,,3,0,0
https://www.fuitwashere.gr/2023/03/fuit-was-here-our-people.html,fuitwashere.gr,2023-03-11T02:20:00.003-08:00,Fuit Was Here - Our People ,True,True,True,Live to Get Radical,3,0,0
https://www.fuitwashere.gr/2023/03/fuit-was-in-rotterdam.html,fuitwashere.gr,2023-03-10T23:01:00.002-08:00,Fuit was in Rotterdam ,True,True,True,Live to Get Radical,3,0,0
https://www.fuitwashere.gr/2023/03/fuit-was-here-keep-vasilitsa-weird.html,fuitwashere.gr,2023-03-10T08:09:00.002-08:00,Fuit Was in Vasilitsa,True,True,True,Live to Get Radical,1,0,0
https://www.fuitwashere.gr/2023/03/fuit-was-here-hedgehog-beanies-pink.html,fuitwashere.gr,2023-03-05T13:24:00.015-08:00,Hedgehog Beanies - Pink ,False,True,True,Fuit,4,0,0
https://www.fuitwashere.gr/2023/03/fuit-was-here-hedgehog-beanies-black.html,fuitwashere.gr,2023-03-05T10:54:00.016-08:00,Hedgehog Beanies - Black,False,True,True,Fuit,4,0,0
https://www.fuitwashere.gr/2023/03/fuit-was-here-moments-aiani-kozanis.html,fuitwashere.gr,2023-03-05T10:47:00.006-08:00,Fuit Was Here - Our People,True,True,True,Live to Get Radical,3,0,0
https://www.fuitwashere.gr/2023/03/fuit-was-here-hedgehog-beanies-red-wine.html,fuitwashere.gr,2023-03-05T10:45:00.010-08:00,Hedgehog Beanies - Red Wine,False,True,True,Fuit,5,0,0
https://www.fuitwashere.gr/2023/03/fuit-was-here-fuit-beanies-red-wine.html,fuitwashere.gr,2023-03-04T13:38:00.002-08:00,Fuit Beanies - Red  ,False,True,True,Fuit,5,0,0
https://www.fuitwashere.gr/2023/02/blog-post.html,fuitwashere.gr,2023-03-04T09:30:00.001-08:00,Παντελής Γκουντάνος was here - Snowboard - Thessaloniki,False,True,True,Βασιλίτσα,5,0,0
https://www.fuitwashere.gr/2022/12/fuit-patches-set-3-items.html,fuitwashere.gr,2023-03-03T08:11:00.002-08:00,Patches - Black/White/Red,False,True,True,Fuit,1,0,0
https://www.fuitwashere.gr/2022/12/amboo-cups-fuckit.html,fuitwashere.gr,2023-03-02T08:09:00.002-08:00,Βamboo Cup - Brown ,False,False,False,,3,0,0
https://www.fuitwashere.gr/2022/10/blog-post.html,fuitwashere.gr,2023-01-01T06:47:00.000-08:00,About Us,True,True,True,LIVE TO GET RADICAL,1,0,0
https://www.fuitwashere.gr/2022/11/blog-post.html,fuitwashere.gr,2022-12-31T14:00:00.006-08:00,Επικοινωνία,False,False,False,,0,0,0
